Carimbo de data/hora,Em qual instituição você está fazendo pós graduação?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,Em qual instituição você concluiu sua graduação? (Responda com a sigla da instituição),De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas de Estatística você cursou na pós-graduação (mestrado + doutorado)? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",Tem/teve contato ou conhecimento sobre os professores coordenadores da disciplina?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Qual o seu sexo?,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Com quem você mora?,Quantos irmãos você tem?,Qual a sua origem?,Qual seu meio de transporte predominante que utiliza para a Universidade?,"Em média, quanto tempo você demora para chegar à Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Você pratica atividade física regularmente?,Quantas vezes por semana você se exercita?,Qual atividade você pratica?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?",
21/03/2023 07:47:41,UFPR,ET - Exatas,Doutorado,Ciências Exatas,2005,UFSM,Iniciação científica,2006,2008,UFPR,2,CAPES,1,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,180,75,28/10/1980,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",1,Outro Estado,A pé,10,4,"Cachorro, Pássaro",Violão,"Facebook, Google+, Linkedin, Outras",Sim,2,"Caminhada, Corrida, Ciclismo",21,"A da esquerda se chama Bouba, a da direita se chama Kiki.",40
21/03/2023 08:18:45,UEM,,Doutorado,Ciências Humanas,1995,FAFIJAN,Iniciação científica,2020,2022,UEM,4,Não,0,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pela Secretaria do PCM - UEM,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,158,68,04/11/1975,Estatutária,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,6,Interior do Paraná,Carro/moto próprio,15,0,Gato,Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin",Não,0,Nenhuma,24,"A da esquerda se chama Bouba, a da direita se chama Kiki.",26
21/03/2023 08:37:00,UFPR,SD - Saúde,Pós-Doutorado,Ciências Humanas,2004,UFPR,"Monitoria, Projeto de extensão",2012,2013,UFPR,20,Não,1,1,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,170,62,23/12/1980,Vínculo estatutário,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,40,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",Não,1,Caminhada,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
21/03/2023 08:50:01,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2026,UFPR,Monitoria,2009,2011,UFPR,3,Não,1,1,Sim,"Excel ou similares, Matlab",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,70,01/08/1983,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,15,0,Cachorro,Teclado,"Facebook, Instagram",Sim,5,Caminhada,25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",34
21/03/2023 08:51:22,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,UFMT,"Iniciação científica, Monitoria",,,,1,IABS,2,1,Sim,"R, Excel ou similares, Sisvar",Certamente sim,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,165,57,22/04/1998,Bolsista em tempo integral,Com amigos,2,Outro Estado,Transporte público,30,4,Cachorro,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Não,2,Caminhada,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
21/03/2023 08:53:29,UFPR,TC - Tecnologia,Mestrado Acadêmico,Ciências Exatas,2022,UFPR,"Iniciação científica, Projeto de extensão",,,,3,CAPES,2,0,Sim,"Statistica, Excel ou similares",Certamente sim,9,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,182,89,31/03/1998,Bolsista em tempo integral,Com os pais,1,Curitiba,Carro/moto próprio,25,0,"Cachorro, Gato","Flauta, Outro","Facebook, Instagram, Linkedin",Sim,5,"Caminhada, Corrida, Pilates",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
21/03/2023 09:06:26,UEM,,Mestrado Acadêmico,Ciências Exatas,2006,UFSC,"PET, Monitoria, Tutoria EaD",2010,2012,UFSM,3,Não,1,8,Sim,"R, Excel ou similares, Matlab",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Secretaria do programa de pós-graduação,Sim,Não,Sim,Totalmente em escola particular,Ensino médio tradicional,Masculino,174,73,15/11/1984,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Carro/moto próprio,10,0,Cachorro,Outro,Instagram,Sim,6,"Corrida, Musculação, Crossfit",21,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
21/03/2023 09:10:51,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2009,UFPR,"Iniciação científica, Monitoria",2015,2017,UFPR,6,CNPQ,0,3,Sim,"R, SPSS, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,162,79,17/08/1984,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Transporte público,60,2,Cachorro,Teclado,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
21/03/2023 09:10:52,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2014,UEPG,Iniciação científica,2015,2017,UEPG,3,Não,1,1,Sim,R,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,179,79,10/01/1992,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,50,1,Não possuo,"Violão, Flauta",Instagram,Sim,6,"Corrida, Musculação",22,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 09:56:20,UFPR,AG - Agrárias,Mestrado Profissional,Ciências Exatas,2022,UFPR,Iniciação científica,,,,1,Não,3,0,Sim,"R, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Masculino,187,80,25/11/1997,Trabalho com carteira assinada/Vínculo Formal,Com os pais,1,Curitiba,Bicicleta,10,5,Não possuo,"Não toco nenhum instrumento, Guitarra","Instagram, Linkedin",Sim,2,Musculação,22,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
21/03/2023 10:11:36,UEM,TC - Tecnologia,Doutorado,Ciências Exatas,2018,Unicesumar,Não participei,2018,2021,UEM,4,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,185,108,16/04/1988,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,20,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,Musculação,32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",24
21/03/2023 10:21:31,Fiocruz,,Doutorado,Ciências Biológicas,2017,PUC PR,Não participei,2019,2021,Fiocruz,3,FIOTEC,0,0,Não,Nunca usei,Certamente sim,8,Conseguir um emprego.,Pelo programa de pós da Fiocruz,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,159,80,29/06/1994,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,4,Curitiba,Transporte público,20,3,Gato,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,6,Musculação,33,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 10:23:34,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2019,CESCAGE,Iniciação científica,2022,2024,,0,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,UEPG,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,172,80,08/04/1996,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Interior do Paraná,Táxi/Aplicativo,10,6,Cachorro,Não toco nenhum instrumento,Instagram,Sim,2,"Caminhada, Musculação",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
21/03/2023 10:46:12,UEM,,Doutorado,Ciências Biológicas,1997,UFPR,"Iniciação científica, Monitoria",2018,2020,UEM,5,Não,1,0,Sim,"Excel ou similares, Epi Info",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Sim,Sim,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,174,84,04/04/1972,Trabalho com carteira assinada/Vínculo Formal,Com outros familiares,5,Interior do Paraná,Carro/moto próprio,20,2,Cachorro,Não toco nenhum instrumento,"Facebook, Linkedin",Sim,1,Judô,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
21/03/2023 11:12:09,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2015,TUIUTI,Não participei,2016,2018,UFPR,5,Não,2,1,Sim,"Excel ou similares, GraphPad Prism v. 7 e PAST 4.03",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Sim,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,179,125,11/04/1968,Trabalho com carteira assinada/Vínculo Formal,Com outros familiares,0,Outro Estado,Carro/moto próprio,15,3,"Cachorro, Gato",Não toco nenhum instrumento,Facebook,Sim,4,"Corrida, Musculação",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
21/03/2023 11:18:27,UFPR,CH - Humanas,Mestrado Acadêmico,Ciências Humanas,2010,UNIPAN,Não participei,,2024,,0,CAPES,0,1,Sim,jamovi,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,170,65,10/01/1991,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Interior do Paraná,Carro/moto próprio,20,3,Gato,"Violão, Guitarra, Teclado, Bateria","Instagram, Linkedin",Sim,4,"Caminhada, Yoga",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
21/03/2023 11:22:23,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Exatas,2017,UFPR,Iniciação científica,,,,1,Não,0,0,Sim,"Minitab, Excel ou similares, Matlab",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Sim,Sim,Totalmente em escola particular,Ensino médio tradicional,Feminino,157,57,02/03/1993,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,25,4,Coelho,Teclado,"Facebook, Instagram, Linkedin",Sim,5,"Caminhada, Corrida, Musculação",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
21/03/2023 11:33:34,UEPG,,Doutorado,Ciências Biológicas,2019,UEPG,"Iniciação científica, Monitoria, Projeto de extensão",2020,2022,UEPG,2,CAPES,0,0,Sim,"SPSS, PRISMA",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo coordenador da pós na UEPG,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,162,62,20/04/1995,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Interior do Paraná,Transporte público,180,0,Cachorro,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Sim,5,"Caminhada, Musculação",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",22
21/03/2023 13:00:24,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2016,Cescage / ponta grossa,Não participei,,,,0,Não,2,0,Sim,Excel ou similares,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Professora/ Coordenadora do PPGCF da UEPG,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,172,62,13/05/1992,Autônoma ,Com os pais,1,Interior do Paraná,Carro/moto próprio,20,1,Cachorro,Não toco nenhum instrumento,"Instagram, Outras",Sim,6,Ciclismo,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
21/03/2023 13:03:11,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,1999,UNOESTE,Não participei,2004,2006,UEM,41,Não,2,3,Sim,"Statistica, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Sim,Sim,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,165,75,19/09/1976,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,180,1,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",Sim,5,"Caminhada, Musculação",25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",22
21/03/2023 13:03:50,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2008,universidade guarulhos,"Iniciação científica, Monitoria, Projeto de extensão",,,UFPR,2,Não,1,1,Não,Nunca usei,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,170,63,25/09/1985,sócio-proprietário; palestrante contrato sem vinculo trabalhista,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Serviço fretado de van/ônibus,400,10,"Gato, Peixe",Violão,Instagram,Não,1,Caminhada,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",28
21/03/2023 13:10:27,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Exatas,2022,UFR,Iniciação científica,,,,2,CAPES,2,0,Sim,"R, Sisvar; ",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,76,23/06/1997,Bolsista em tempo integral,Com os pais,1,Outro Estado,Carro/moto próprio,30,0,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,3,Caminhada,32,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
21/03/2023 13:38:16,Fiocruz,,Mestrado Acadêmico,Ciências Biológicas,2020,Unifacear,Projeto de extensão,,,,1,Não,2,0,Sim,BioStat,Certamente sim,8,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Sim,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,170,95,01/08/1997,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Região metropolitana,Carro/moto próprio,25,0,"Cachorro, Gato",Não toco nenhum instrumento,"Twitter, Instagram, Linkedin",Sim,3,"Caminhada, Corrida, Musculação",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
21/03/2023 13:45:51,UTFPR,TC - Tecnologia,Professor,Ciências Exatas,2010,UTFPR,Iniciação científica,2014,2015,UFPR,8,Não,0,1,Sim,Matlab,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Por ex-alunos da Disciplina,Sim,Sim,Sim,Totalmente em escola pública,Ensino médio tradicional,Masculino,183,96,21/08/1986,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,40,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,6,"Corrida, Ciclismo, Musculação",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
21/03/2023 13:47:46,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2019,UTP,Não participei,,,,1,Não,1,0,Não,Nunca usei,Certamente sim,7,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,168,0,22/02/1998,Empreendedor,Com os pais,1,Região metropolitana,Carro/moto próprio,60,0,"Cachorro, Outro",Não toco nenhum instrumento,Nenhuma,Sim,2,Natação,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
21/03/2023 14:15:32,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2018,UTP,Monitoria,,,,5,Não,1,0,Não,Nunca usei,Certamente sim,8,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Sim,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,75,14/09/1995,trabalho sem contrato,Sozinho,1,Região metropolitana,Transporte público,90,0,Cachorro,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Outras",Não,0,Nenhuma,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",25
21/03/2023 14:20:29,UEM,,Doutorado,Ciências Exatas,2016,UEM,Projeto de extensão,2017,2020,UEM,5,Não,2,0,Sim,"R, Excel ou similares, Matlab",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,162,100,20/08/1992,Trabalho por contrato,Com os pais,1,Interior do Paraná,Carro/moto próprio,20,8,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
21/03/2023 14:21:02,UNIOESTE,,Doutorado,Ciências Humanas,2008,UNIDERP,Empresa Júnior,2015,2017,,3,Não,1,0,Não,Nunca usei,Certamente sim,10,Aprimorar em pesquisa quanti,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,157,56,13/07/1978,Trabalho com carteira assinada/Vínculo Formal,Sozinho,13,Outro Estado,Carro/moto próprio,15,2,Não possuo,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Sim,4,Caminhada,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",36
21/03/2023 14:42:37,Fiocruz,,Doutorado,Ciências Biológicas,2018,UEPG,"Iniciação científica, Monitoria",2019,2021,Fiocruz,3,CAPES,1,0,Sim,"R, Excel ou similares",Não sei ainda,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,167,67,07/03/1996,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Transporte público,45,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
21/03/2023 14:50:33,UTFPR,,Mestrado Acadêmico,Ciências Exatas,2006,Positivo,"Iniciação científica, Empresa Júnior",,,,1,Não,1,0,Sim,"Minitab, Matlab",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,ppgec utfpr,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,163,53,19/11/1978,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Curitiba,Carro/moto próprio,30,4,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,1,"Caminhada, Natação",24,"A da esquerda se chama Bouba, a da direita se chama Kiki.",36
21/03/2023 15:05:28,Universidade Estadual de Maringá - UEM,,Doutorado,Ciências Exatas,2019,UNOESTE,"Iniciação científica, Projeto de extensão",2020,2022,UEM,0,CAPES,1,0,Sim,"Statistica, Excel ou similares",Não sei ainda,9,Conseguir um emprego.,Por colegas,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,191,69,12/09/1997,Bolsista em tempo integral,Com os pais,3,Outro Estado,Transporte público,35,0,Não possuo,Violão,"Facebook, Google+, Instagram",Sim,5,"Musculação, Futebol",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",19
21/03/2023 15:17:39,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2022,UFPR,Não participei,,,,0,"Solicitei, mas ainda não possuo bolsa",1,0,Não,Nunca usei,Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,157,70,04/01/1993,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Transporte público,60,5,Cachorro,Outro,"Facebook, Instagram",Não,0,Caminhada,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
21/03/2023 15:21:58,UFPR,SA - Sociais Aplicadas,Mestrado Profissional,Ciências Humanas,2022,FID,Iniciação científica,,,,0,Não,1,0,Não,Nunca usei,Não sei ainda,8,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,170,51,13/01/1998,No momento não estou trabalhando ,"Pensão, quarto alugado ou algo similar",7,Outro País,Transporte público,15,3,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Caminhada,29,"A da esquerda se chama Bouba, a da direita se chama Kiki.",16
21/03/2023 15:22:30,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2022,UFPR,Projeto de extensão,,,,0,Não,1,0,Sim,Excel ou similares,Não sei ainda,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,170,93,21/11/1997,Bolsista em tempo integral,Com os pais,2,Curitiba,Transporte público,90,0,Gato,Outro,"Instagram, Outras",Sim,5,"Caminhada, Musculação",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 15:24:33,UTFPR,,Mestrado Acadêmico,Ciências Biológicas,2023,utfpr,"Iniciação científica, Monitoria, Projeto de extensão, Residência Pedagógica",,,,0,Não,2,0,Não,Nunca usei,Certamente sim,9,Conseguir um emprego.,Por ex-alunos da Disciplina,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,163,59,29/10/1996,Bolsista em tempo integral,Com amigos,1,Curitiba,Carro/moto próprio,20,0,"Gato, Outro",Flauta,"Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,35,"A da esquerda se chama Bouba, a da direita se chama Kiki.",20
21/03/2023 15:26:25,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2021,UNC,"Iniciação científica, Monitoria, Projeto de extensão",,,,1,Não,1,0,Não,Nunca usei,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,178,76,11/06/1998,Trabalho com carteira assinada/Vínculo Formal,Com outros familiares,1,Outro Estado,Carro/moto próprio,20,0,"Cachorro, Gato, Pássaro",Não toco nenhum instrumento,"Facebook, Instagram, Outras",Sim,2,Caminhada,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
21/03/2023 15:26:29,UFPR,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2021,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,0,Não,1,0,Sim,"R, Excel ou similares, Matlab",Não sei ainda,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,161,57,02/12/1998,Trabalho com carteira assinada/Vínculo Formal,Com os pais,1,Curitiba,Transporte público,60,1,Não possuo,"Violão, Guitarra, Outro","Twitter, Instagram, Linkedin, Outras",Sim,4,"Ciclismo, Musculação, Dança",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
21/03/2023 15:27:16,UNIOESTE,,Mestrado Profissional,Ciências Humanas,2019,UNIOESTE,Projeto de extensão,,,,2,Não,1,0,Não,Nunca usei,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,157,47,12/12/1996,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Serviço fretado de van/ônibus,480,0,Não possuo,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,4,Musculação,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
